Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,Dept_Human Resources,Dept_Research & Development,Dept_Sales,EduField_Human Resources,EduField_Life Sciences,EduField_Marketing,EduField_Medical,EduField_Other,EduField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Divorced,Married,Single
40,0,1,2,0,3,3,3,3633,0,16,1.0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48,0,1,3,0,3,1,3,8202,0,9,1.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,22,2,1,2,1,1,11077,0,0,2.0,14.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,3,3,1,3,2,2,1758,0,18,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,8,2,0,3,1,1,11962,0,10,2.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,1,1,0,1,3,2,2316,0,18,1.0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,15,4,0,1,3,1,12351,0,5,3.0,15.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54,0,19,1,1,3,1,1,11277,1,9,2.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
41,0,7,2,1,1,2,3,4230,0,17,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40,0,1,1,1,3,1,2,5341,1,1,1.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,1,3,1,1,1,3,7977,1,12,2.0,8.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,0,17,3,0,2,1,3,1009,0,7,3.0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,13,4,1,2,1,1,6230,0,16,2.0,19.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,6,1,1,2,2,1,9021,1,5,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,0,21,1,1,2,1,4,15165,0,20,4.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,1,4,0,3,1,1,1009,1,20,2.0,19.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,0,1,1,0,3,3,4,4912,0,3,2.0,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,0,4,4,0,3,2,4,9847,0,13,2.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,19,1,1,2,3,1,6467,0,10,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45,0,5,1,0,2,2,4,19999,0,2,2.0,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,15,3,1,2,1,3,11828,0,11,3.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,1,11,2,0,3,1,1,12872,0,8,2.0,7.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,0,2,3,1,2,2,2,7273,0,34,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
57,0,12,2,1,2,2,2,2025,0,15,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,1,22,4,1,1,1,1,3036,0,16,3.0,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
33,0,11,3,1,3,1,2,6561,0,9,3.0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39,1,11,4,1,2,3,4,1009,0,0,2.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51,0,1,3,1,2,1,2,9114,0,13,2.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,10,2,1,1,1,3,4545,0,5,2.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,1,3,1,1,2,2,4,8738,0,12,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,1,4,2,1,2,3,3,8770,0,17,1.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,0,4,3,1,3,3,3,14137,0,26,2.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
46,0,7,4,1,3,2,3,4532,0,23,2.0,10.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,0,12,3,1,2,1,1,7143,0,2,3.0,16.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,0,16,3,1,3,2,3,9268,0,6,3.0,6.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,0,15,2,1,2,1,3,1768,0,9,2.0,12.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,6,3,1,2,1,2,6495,0,21,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,8,2,1,1,2,2,7279,0,17,2.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20,0,13,2,1,2,4,1,7504,0,5,2.0,7.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46,0,14,3,1,3,2,1,6750,0,22,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,0,9,2,1,1,3,2,4696,1,1,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,20,3,0,3,1,2,3188,1,16,2.0,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38,1,10,1,0,1,3,2,3328,0,13,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,0,7,3,1,3,1,3,8442,1,6,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54,0,16,4,0,3,2,1,14950,0,20,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,0,1,2,1,2,3,1,16086,0,1,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,0,5,2,0,1,3,1,9963,0,10,2.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,1,15,4,1,1,3,1,1009,0,7,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,0,10,3,1,3,2,3,3336,0,9,1.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,0,1,2,1,3,1,1,16037,0,15,3.0,12.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,1,22,1,0,2,1,2,1009,0,13,2.0,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,9,2,1,2,2,2,15238,0,20,3.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,16,1,1,2,3,2,8359,0,9,2.0,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,0,7,2,1,2,1,3,12766,0,23,2.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36,0,13,4,1,1,1,3,8824,1,1,2.0,8.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,1,4,2,1,2,1,3,15260,0,10,4.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,0,17,2,0,3,2,2,8156,1,7,2.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0,1,3,1,2,4,4,4299,1,9,3.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,0,1,2,1,2,2,2,2309,0,9,3.0,12.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,0,8,1,1,3,2,2,7609,1,0,1.0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39,0,12,2,1,2,1,2,1009,0,12,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,1,17,1,0,2,3,2,8461,1,26,2.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,0,12,3,0,3,1,3,1009,0,22,1.0,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,1,9,2,1,3,3,1,5009,1,0,3.0,18.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,0,13,4,0,1,3,3,16269,1,21,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44,0,15,3,1,3,2,2,3553,1,5,1.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,0,23,1,1,2,3,1,4120,0,22,3.0,9.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38,0,10,2,0,3,1,3,1009,1,13,2.0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,0,8,4,0,2,1,3,13851,0,3,3.0,8.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
34,0,16,2,0,3,3,2,3438,1,3,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56,0,1,3,0,2,1,1,10540,0,12,3.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22,0,19,3,1,3,2,4,14624,0,0,2.0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,1,1,3,1,1,1,1,10639,1,24,1.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,0,7,2,1,2,1,3,4991,0,9,3.0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,0,17,3,0,3,1,1,2578,0,5,3.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,0,6,2,1,2,2,1,9942,1,12,2.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
38,0,16,1,1,2,2,2,9446,0,26,3.0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
39,1,14,2,0,1,3,3,1009,1,9,3.0,14.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,0,1,3,0,2,3,1,10226,1,21,3.0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,19,2,1,2,1,1,1009,0,3,1.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,0,5,2,1,2,2,2,6108,0,15,2.0,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50,0,1,3,0,3,2,1,6742,1,1,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,1,7,1,1,2,1,3,7628,0,24,2.0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
41,0,1,1,0,2,1,2,6488,0,10,1.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,0,7,2,1,2,1,4,2168,0,0,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
38,0,8,1,1,2,3,2,4930,0,4,2.0,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,0,11,1,1,2,1,1,8891,0,4,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30,1,10,2,0,3,1,1,16848,1,1,2.0,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,1,11,1,0,2,3,1,1009,0,5,3.0,6.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,1,8,1,1,1,1,3,9550,0,23,3.0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,6,3,0,2,2,2,7921,0,5,2.0,10.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,0,16,4,0,1,1,4,6041,0,18,3.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,3,4,1,2,1,3,6808,0,0,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,1,28,3,0,2,2,3,3920,0,5,2.0,13.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
43,0,1,2,1,2,2,2,11898,1,10,1.0,9.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33,0,25,1,0,3,1,1,1009,1,19,2.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,1,11,3,1,3,1,2,5713,0,4,2.0,16.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
46,0,1,1,1,2,1,2,10017,0,16,1.0,10.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,0,1,3,1,2,2,1,2534,0,1,2.0,7.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
47,0,1,2,1,2,2,1,11676,0,23,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,0,15,4,1,2,1,1,6888,1,33,1.0,12.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25,0,14,2,0,2,2,3,4671,0,12,1.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26,0,16,3,1,1,2,2,1009,0,17,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,1,1,4,0,3,2,3,2576,0,13,1.0,19.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,0,6,3,1,2,3,2,4131,0,8,2.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,1,11,4,1,2,1,4,11298,1,13,3.0,13.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,1,4,2,0,1,1,4,17574,0,0,3.0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39,0,14,2,1,2,3,1,6035,0,15,3.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1,1,1,1,1,3,1009,0,9,2.0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
33,0,1,1,0,3,3,1,6390,0,5,3.0,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,0,16,2,0,1,1,1,5855,0,11,3.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
40,0,9,4,1,2,1,3,11460,0,10,3.0,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,1,3,0,2,3,1,5060,0,2,2.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,1,9,2,1,2,2,1,11682,0,12,2.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
43,1,10,2,1,2,1,2,10257,1,18,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,1,5,2,1,2,1,1,2405,0,14,1.0,11.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27,0,15,2,1,2,1,3,5529,0,7,2.0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,10,2,0,3,2,3,19999,0,10,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
43,0,24,1,1,3,2,1,3407,1,11,2.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,1,7,3,1,2,1,2,7161,0,10,1.0,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,0,16,2,1,3,2,4,1351,0,14,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,0,9,1,1,1,1,3,8978,0,6,3.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,0,4,2,1,2,1,3,7899,0,21,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,0,10,2,1,2,1,3,3951,0,15,2.0,8.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,1,28,1,1,2,3,3,1991,1,9,3.0,6.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18,0,4,2,1,2,1,1,1009,0,10,2.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,18,2,1,2,1,2,1009,0,7,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,0,1,1,0,2,2,2,14421,0,1,2.0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,0,18,3,1,4,3,2,4497,0,0,1.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,0,1,3,0,3,2,1,8481,0,13,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,1,3,1,2,2,3,8366,1,11,3.0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,0,1,3,1,2,2,1,1009,0,19,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,0,6,1,0,2,3,4,7093,1,12,2.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
36,0,12,3,0,3,1,2,9578,0,17,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,15,2,0,2,2,2,5081,0,18,2.0,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,15,2,0,2,1,2,6051,0,9,3.0,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,0,17,2,0,1,2,1,16471,1,3,2.0,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,16,2,1,4,1,2,5263,0,17,2.0,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23,0,10,2,0,2,1,4,15096,0,2,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,1,1,1,1,3,1,1,6706,0,0,2.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,0,14,2,1,3,1,3,7068,1,14,2.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
31,0,1,2,1,3,2,2,9378,0,1,1.0,14.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,0,3,2,1,3,1,4,9889,1,0,1.0,22.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36,1,10,3,1,3,1,2,7314,0,12,3.0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43,0,1,3,1,2,2,1,11620,0,7,2.0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,5,3,1,3,1,3,6905,0,7,2.0,10.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
28,0,15,4,1,2,1,2,4694,0,8,2.0,9.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45,0,8,4,0,1,2,1,14203,0,18,2.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,20,4,1,4,2,2,1009,0,0,2.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,0,5,4,1,2,3,3,6460,0,9,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,1,10,3,1,1,1,4,15224,0,10,2.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,0,17,1,0,1,3,4,5499,0,10,2.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,0,16,4,0,1,2,1,11581,0,8,2.0,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,1,1,1,0,2,1,3,7859,1,14,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
43,0,6,2,1,1,2,4,1009,0,16,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,1,14,2,0,2,2,2,2307,1,10,2.0,17.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29,0,4,3,1,3,1,2,2540,0,8,3.0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,0,10,3,1,2,1,1,6152,0,16,3.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,2,3,1,1,2,2,3064,0,1,2.0,15.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,0,6,1,0,3,2,1,5312,0,15,2.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,0,6,1,0,1,3,2,4581,0,14,1.0,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,3,4,1,3,2,1,5682,0,12,1.0,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,0,4,1,1,3,2,3,7679,0,14,2.0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
38,0,13,3,1,2,1,4,1009,0,19,2.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24,0,4,2,1,2,2,1,3898,0,9,3.0,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,0,11,1,0,2,1,1,11644,1,19,2.0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,0,4,3,0,3,1,3,1009,1,17,2.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,0,12,1,1,2,3,2,8631,0,14,2.0,16.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,0,7,2,0,3,1,2,14867,0,14,3.0,6.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45,1,19,2,1,2,1,3,4631,0,17,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50,0,13,1,1,3,3,4,1009,0,11,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46,0,9,4,1,2,3,2,15748,0,9,3.0,11.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44,0,1,3,0,2,2,3,16670,0,21,2.0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41,1,13,3,0,3,3,2,2473,1,16,2.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,0,13,2,1,2,1,3,4124,0,18,3.0,7.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,0,7,3,0,1,1,1,8207,0,21,3.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,0,15,1,0,2,1,1,1009,0,4,1.0,7.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,9,2,0,1,1,2,9413,0,17,1.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,1,3,1,2,1,4,5029,0,5,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,0,14,2,0,2,1,2,3195,0,11,1.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46,0,1,2,0,1,1,2,3392,1,23,2.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,1,1,1,3,3,2,10528,0,16,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47,0,4,3,1,1,1,1,4101,0,12,2.0,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46,0,21,1,1,2,2,1,6470,0,14,4.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,1,11,4,0,2,1,2,1009,0,18,1.0,11.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,0,1,4,1,1,2,2,9516,0,8,1.0,12.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,1,19,3,0,2,1,3,15193,0,0,1.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
