Age,Attrition,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
25,No,Research & Development,14,Life Sciences,2,Female,2,2,Laboratory Technician,3,Divorced,4671,No,12,1.0,4.0
26,No,Research & Development,16,Medical,3,Male,1,2,Laboratory Technician,2,Married,1009,No,17,2.0,4.0
29,Yes,Research & Development,1,Life Sciences,4,Female,3,2,Healthcare Representative,3,Married,2576,No,13,1.0,19.0
31,No,Sales,6,Life Sciences,3,Male,2,3,Sales Executive,2,Divorced,4131,No,8,2.0,9.0
41,Yes,Research & Development,11,Life Sciences,4,Male,2,1,Healthcare Representative,4,Single,11298,Yes,13,3.0,13.0
32,Yes,Research & Development,4,Medical,2,Female,1,1,Sales Executive,4,Married,17574,No,0,3.0,10.0
39,No,Sales,14,Medical,2,Male,2,3,Sales Executive,1,Married,6035,No,15,3.0,10.0
27,No,Research & Development,1,Other,1,Male,1,1,Manager,3,Single,1009,No,9,2.0,13.0
33,No,Sales,1,Life Sciences,1,Female,3,3,Laboratory Technician,1,Single,6390,No,5,3.0,4.0
31,No,Sales,16,Technical Degree,2,Female,1,1,Manufacturing Director,1,Single,5855,No,11,3.0,8.0
40,No,Research & Development,9,Marketing,4,Male,2,1,Sales Executive,3,Married,11460,No,10,3.0,11.0
35,No,Sales,1,Medical,3,Female,2,3,Laboratory Technician,1,Divorced,5060,No,2,2.0,1.0
50,Yes,Research & Development,9,Other,2,Male,2,2,Human Resources,1,Married,11682,No,12,2.0,0.0
43,Yes,Research & Development,10,Life Sciences,2,Male,2,1,Research Director,2,Married,10257,Yes,18,2.0,3.0
37,Yes,Sales,5,Medical,2,Male,2,1,Laboratory Technician,1,Single,2405,No,14,1.0,11.0
27,No,Research & Development,15,Other,2,Male,2,1,Research Scientist,3,Divorced,5529,No,7,2.0,6.0
28,No,Sales,10,Life Sciences,2,Female,3,2,Laboratory Technician,3,Divorced,19999,No,10,2.0,0.0
43,No,Research & Development,24,Medical,1,Male,3,2,Research Scientist,1,Married,3407,Yes,11,2.0,9.0
36,Yes,Sales,7,Medical,3,Male,2,1,Laboratory Technician,2,Divorced,7161,No,10,1.0,3.0
31,No,Research & Development,16,Marketing,2,Male,3,2,Laboratory Technician,4,Married,1351,No,14,1.0,0.0
41,No,Sales,9,Medical,1,Male,1,1,Research Scientist,3,Single,8978,No,6,3.0,13.0
50,No,Research & Development,4,Medical,2,Male,2,1,Laboratory Technician,3,Married,7899,No,21,2.0,0.0
41,No,Sales,10,Marketing,2,Male,2,1,Human Resources,3,Single,3951,No,15,2.0,8.0
56,Yes,Human Resources,28,Life Sciences,1,Male,2,3,Human Resources,3,Single,1991,Yes,9,3.0,6.0
18,No,Research & Development,4,Life Sciences,2,Male,2,1,Sales Executive,1,Married,1009,No,10,2.0,5.0
27,No,Research & Development,18,Medical,2,Male,2,1,Research Scientist,2,Divorced,1009,No,7,3.0,3.0
32,No,Research & Development,1,Medical,1,Female,2,2,Research Scientist,2,Single,14421,No,1,2.0,15.0
37,No,Research & Development,18,Life Sciences,3,Male,4,3,Research Director,2,Single,4497,No,0,1.0,5.0
37,No,Sales,1,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,8481,No,13,2.0,0.0
34,No,Sales,1,Life Sciences,3,Male,2,2,Sales Executive,3,Single,8366,Yes,11,3.0,11.0
43,No,Research & Development,1,Medical,3,Male,2,2,Sales Executive,1,Divorced,1009,No,19,3.0,0.0
47,No,Research & Development,6,Technical Degree,1,Female,2,3,Laboratory Technician,4,Married,7093,Yes,12,2.0,3.0
36,No,Sales,12,Medical,3,Female,3,1,Research Scientist,2,Single,9578,No,17,3.0,0.0
42,No,Research & Development,15,Life Sciences,2,Female,2,2,Sales Executive,2,Married,5081,No,18,2.0,9.0
43,No,Research & Development,15,Medical,2,Female,2,1,Laboratory Technician,2,Single,6051,No,9,3.0,7.0
20,No,Research & Development,17,Marketing,2,Female,1,2,Sales Executive,1,Married,16471,Yes,3,2.0,9.0
47,No,Research & Development,16,Life Sciences,2,Male,4,1,Manufacturing Director,2,Single,5263,No,17,2.0,9.0
23,No,Research & Development,10,Medical,2,Female,2,1,Laboratory Technician,4,Married,15096,No,2,2.0,1.0
35,Yes,Sales,1,Human Resources,1,Male,3,1,Research Scientist,1,Single,6706,No,0,2.0,0.0
28,No,Sales,14,Technical Degree,2,Male,3,1,Sales Executive,3,Single,7068,Yes,14,2.0,1.0
31,No,Research & Development,1,Life Sciences,2,Male,3,2,Laboratory Technician,2,Single,9378,No,1,1.0,14.0
38,No,Research & Development,3,Life Sciences,2,Male,3,1,Manufacturing Director,4,Married,9889,Yes,0,1.0,22.0
36,Yes,Research & Development,10,Medical,3,Male,3,1,Manufacturing Director,2,Single,7314,No,12,3.0,12.0
43,No,Research & Development,1,Medical,3,Male,2,2,Sales Executive,1,Single,11620,No,7,2.0,10.0
36,No,Sales,5,Technical Degree,3,Male,3,1,Laboratory Technician,3,Single,6905,No,7,2.0,10.0
28,No,Sales,15,Other,4,Male,2,1,Laboratory Technician,2,Married,4694,No,8,2.0,9.0
45,No,Research & Development,8,Medical,4,Female,1,2,Sales Executive,1,Married,14203,No,18,2.0,7.0
36,No,Research & Development,20,Life Sciences,4,Male,4,2,Sales Executive,2,Married,1009,No,0,2.0,6.0
49,No,Human Resources,5,Life Sciences,4,Male,2,3,Research Scientist,3,Married,6460,No,9,3.0,1.0
38,Yes,Research & Development,10,Medical,3,Male,1,1,Sales Executive,4,Divorced,15224,No,10,2.0,3.0
43,No,Research & Development,17,Life Sciences,1,Female,1,3,Manager,4,Single,5499,No,10,2.0,6.0
31,No,Research & Development,16,Life Sciences,4,Female,1,2,Manufacturing Director,1,Single,11581,No,8,2.0,9.0
40,Yes,Research & Development,1,Life Sciences,1,Female,2,1,Laboratory Technician,3,Single,7859,Yes,14,2.0,4.0
43,No,Research & Development,6,Life Sciences,2,Male,1,2,Research Scientist,4,Married,1009,No,16,2.0,4.0
33,Yes,Research & Development,14,Medical,2,Female,2,2,Healthcare Representative,2,Married,2307,Yes,10,2.0,17.0
29,No,Sales,4,Life Sciences,3,Male,3,1,Research Scientist,2,Single,2540,No,8,3.0,11.0
31,No,Research & Development,10,Life Sciences,3,Male,2,1,Healthcare Representative,1,Married,6152,No,16,3.0,0.0
40,No,Sales,2,Life Sciences,3,Male,1,2,Laboratory Technician,2,Divorced,3064,No,1,2.0,15.0
33,No,Sales,6,Medical,1,Female,3,2,Research Scientist,1,Married,5312,No,15,2.0,7.0
25,No,Sales,6,Life Sciences,1,Female,1,3,Sales Executive,2,Married,4581,No,14,1.0,10.0
43,No,Sales,3,Medical,4,Male,3,2,Research Director,1,Single,5682,No,12,1.0,12.0
43,No,Sales,4,Technical Degree,1,Male,3,2,Sales Representative,3,Married,7679,No,14,2.0,10.0
38,No,Research & Development,13,Medical,3,Male,2,1,Research Scientist,4,Married,1009,No,19,2.0,3.0
24,No,Research & Development,4,Marketing,2,Male,2,2,Healthcare Representative,1,Single,3898,No,9,3.0,3.0
31,No,Sales,11,Life Sciences,1,Female,2,1,Sales Executive,1,Married,11644,Yes,19,2.0,13.0
41,No,Research & Development,4,Medical,3,Female,3,1,Healthcare Representative,3,Married,1009,Yes,17,2.0,0.0
34,No,Research & Development,12,Medical,1,Male,2,3,Manufacturing Director,2,Divorced,8631,No,14,2.0,16.0
35,No,Research & Development,7,Life Sciences,2,Female,3,1,Healthcare Representative,2,Divorced,14867,No,14,3.0,6.0
45,Yes,Research & Development,19,Life Sciences,2,Male,2,1,Laboratory Technician,3,Married,4631,No,17,2.0,0.0
50,No,Research & Development,13,Medical,1,Male,3,3,Research Director,4,Divorced,1009,No,11,1.0,0.0
46,No,Research & Development,9,Medical,4,Male,2,3,Human Resources,2,Divorced,15748,No,9,3.0,11.0
44,No,Human Resources,1,Life Sciences,3,Female,2,2,Manufacturing Director,3,Single,16670,No,21,2.0,7.0
41,Yes,Sales,13,Life Sciences,3,Female,3,3,Healthcare Representative,2,Married,2473,Yes,16,2.0,0.0
31,No,Sales,13,Life Sciences,2,Male,2,1,Laboratory Technician,3,Divorced,4124,No,18,3.0,7.0
38,No,Research & Development,7,Life Sciences,3,Female,1,1,Manager,1,Single,8207,No,21,3.0,6.0
39,No,Sales,15,Life Sciences,1,Female,2,1,Sales Executive,1,Single,1009,No,4,1.0,7.0
37,No,Research & Development,9,Life Sciences,2,Female,1,1,Sales Executive,2,Married,9413,No,17,1.0,8.0
33,No,Research & Development,1,Medical,3,Male,2,1,Manager,4,Married,5029,No,5,3.0,5.0
23,No,Research & Development,14,Life Sciences,2,Female,2,1,Research Scientist,2,Single,3195,No,11,1.0,6.0
46,No,Sales,1,Life Sciences,2,Female,1,1,Research Scientist,2,Divorced,3392,Yes,23,2.0,4.0
37,No,Research & Development,1,Life Sciences,1,Male,3,3,Research Scientist,2,Divorced,10528,No,16,1.0,1.0
47,No,Sales,4,Marketing,3,Male,1,1,Research Scientist,1,Single,4101,No,12,2.0,7.0
46,No,Sales,21,Life Sciences,1,Male,2,2,Research Scientist,1,Married,6470,No,14,4.0,5.0
50,Yes,Research & Development,11,Marketing,4,Female,2,1,Human Resources,2,Married,1009,No,18,1.0,11.0
41,No,Research & Development,1,Medical,4,Male,1,2,Healthcare Representative,2,Married,9516,No,8,1.0,12.0
35,Yes,Research & Development,19,Medical,3,Female,2,1,Manufacturing Director,3,Divorced,15193,No,0,1.0,5.0
52,No,Research & Development,16,Medical,2,Female,2,2,Research Scientist,2,Married,1009,Yes,12,2.0,0.0
24,Yes,Research & Development,1,Life Sciences,3,Male,2,3,Research Scientist,2,Married,8937,Yes,7,3.0,13.0
41,No,Research & Development,9,Medical,1,Male,2,2,Healthcare Representative,2,Married,1009,No,10,2.0,16.0
28,No,Sales,22,Marketing,4,Male,3,1,Manager,1,Married,11649,No,6,3.0,6.0
18,No,Research & Development,11,Medical,2,Male,1,1,Laboratory Technician,1,Single,1356,No,10,2.0,13.0
52,No,Research & Development,3,Life Sciences,2,Female,4,2,Sales Executive,3,Married,5853,No,2,3.0,8.0
18,No,Research & Development,23,Marketing,1,Female,4,1,Sales Executive,3,Married,4063,No,15,1.0,7.0
19,No,Sales,22,Medical,2,Male,3,1,Sales Executive,3,Single,7204,Yes,0,2.0,11.0
39,No,Research & Development,13,Life Sciences,2,Female,1,4,Laboratory Technician,2,Divorced,4812,No,5,3.0,11.0
27,No,Sales,13,Other,2,Female,2,1,Laboratory Technician,1,Married,6850,No,15,2.0,2.0
37,No,Research & Development,22,Life Sciences,2,Male,2,1,Research Scientist,2,Single,4750,No,13,3.0,3.0
28,No,Research & Development,29,Marketing,4,Male,2,1,Manufacturing Director,1,Single,2171,Yes,21,1.0,5.0
50,No,Research & Development,12,Medical,1,Female,1,2,Sales Executive,3,Single,5001,No,7,2.0,13.0
27,No,Sales,8,Medical,1,Male,2,4,Research Scientist,2,Single,1009,No,10,2.0,8.0
36,Yes,Sales,15,Medical,4,Male,2,2,Manufacturing Director,3,Single,9351,Yes,4,3.0,11.0
21,No,Sales,1,Life Sciences,3,Female,4,1,Human Resources,2,Single,19999,Yes,9,2.0,14.0
28,No,Research & Development,1,Medical,3,Female,2,1,Healthcare Representative,4,Single,11133,No,8,2.0,7.0
38,No,Research & Development,12,Life Sciences,2,Male,1,2,Healthcare Representative,3,Divorced,3656,No,5,3.0,0.0
35,No,Research & Development,13,Medical,3,Male,1,1,Laboratory Technician,4,Married,1527,Yes,24,2.0,7.0
27,No,Human Resources,18,Medical,1,Female,2,3,Sales Executive,2,Married,8113,No,18,3.0,4.0
53,No,Research & Development,5,Human Resources,2,Male,3,2,Research Scientist,2,Divorced,5240,No,8,2.0,0.0
34,Yes,Sales,12,Medical,3,Male,2,2,Research Scientist,4,Married,1009,Yes,25,3.0,4.0
38,No,Sales,19,Life Sciences,2,Female,2,3,Manufacturing Director,1,Married,2471,No,4,2.0,1.0
47,No,Research & Development,5,Life Sciences,2,Male,2,1,Research Scientist,1,Divorced,15307,Yes,10,1.0,8.0
35,No,Sales,5,Life Sciences,2,Male,2,3,Healthcare Representative,2,Single,3806,No,7,2.0,0.0
46,No,Research & Development,24,Human Resources,1,Female,2,2,Research Director,2,Single,3709,Yes,15,4.0,8.0
60,No,Research & Development,13,Medical,2,Female,3,1,Laboratory Technician,1,Married,4504,No,6,1.0,13.0
41,No,Research & Development,16,Medical,2,Female,3,2,Sales Executive,3,Married,2334,No,12,2.0,16.0
45,No,Research & Development,1,Marketing,3,Male,3,1,Manufacturing Director,2,Married,6886,No,0,3.0,0.0
55,No,Research & Development,3,Medical,1,Female,1,2,Laboratory Technician,3,Divorced,4157,No,17,2.0,4.0
35,Yes,Research & Development,4,Medical,1,Male,3,2,Research Scientist,1,Divorced,2686,No,18,3.0,7.0
35,No,Research & Development,6,Life Sciences,3,Male,1,3,Laboratory Technician,2,Single,9583,No,13,3.0,11.0
35,No,Sales,9,Marketing,4,Male,1,1,Research Scientist,2,Married,1009,Yes,6,3.0,7.0
41,No,Sales,1,Technical Degree,2,Female,1,1,Manufacturing Director,4,Single,10989,No,17,2.0,8.0
41,No,Research & Development,9,Marketing,1,Male,2,3,Human Resources,2,Married,6523,No,4,2.0,11.0
26,No,Research & Development,13,Marketing,1,Female,1,1,Research Scientist,2,Married,3634,Yes,10,3.0,9.0
32,Yes,Sales,13,Medical,3,Male,2,4,Manager,1,Single,15316,No,13,1.0,5.0
42,No,Sales,4,Marketing,2,Male,3,1,Manager,4,Married,9421,No,8,1.0,9.0
53,No,Sales,6,Medical,1,Male,2,1,Research Scientist,1,Married,9602,No,6,2.0,13.0
52,No,Sales,13,Life Sciences,3,Male,2,1,Healthcare Representative,2,Married,8630,No,15,2.0,4.0
34,No,Research & Development,19,Life Sciences,4,Male,2,3,Research Director,1,Married,3875,Yes,5,1.0,4.0
39,No,Sales,9,Life Sciences,1,Male,2,1,Sales Executive,3,Divorced,1867,Yes,11,2.0,10.0
49,No,Sales,4,Other,3,Male,2,2,Research Scientist,3,Married,13194,Yes,0,3.0,4.0
42,No,Research & Development,1,Medical,3,Female,1,1,Manager,2,Divorced,15311,Yes,14,3.0,8.0
32,No,Research & Development,10,Life Sciences,3,Female,2,2,Research Director,3,Divorced,3938,Yes,28,3.0,10.0
36,No,Sales,14,Life Sciences,2,Female,2,2,Laboratory Technician,3,Married,7886,No,0,2.0,11.0
43,No,Research & Development,23,Life Sciences,3,Male,2,1,Sales Executive,3,Single,5308,No,16,2.0,10.0
23,No,Research & Development,9,Marketing,2,Male,2,1,Sales Representative,1,Married,8290,No,4,3.0,0.0
33,Yes,Sales,11,Medical,3,Male,3,1,Sales Executive,3,Married,11341,No,13,2.0,2.0
28,No,Research & Development,17,Medical,2,Female,2,2,Sales Executive,1,Divorced,6814,No,4,2.0,0.0
34,No,Sales,21,Medical,2,Female,2,2,Laboratory Technician,3,Married,10517,Yes,7,1.0,6.0
38,No,Research & Development,23,Technical Degree,2,Male,2,1,Manufacturing Director,2,Single,7693,No,17,3.0,7.0
38,Yes,Research & Development,9,Medical,2,Male,3,2,Research Scientist,4,Divorced,7849,No,12,3.0,14.0
53,No,Research & Development,29,Marketing,1,Female,2,2,Sales Executive,4,Single,4987,Yes,18,2.0,5.0
29,Yes,Research & Development,16,Life Sciences,2,Female,2,1,Healthcare Representative,4,Single,7090,No,11,2.0,1.0
50,Yes,Research & Development,28,Life Sciences,1,Male,3,2,Sales Representative,1,Divorced,3332,Yes,24,3.0,0.0
50,No,Research & Development,1,Life Sciences,1,Male,2,3,Human Resources,3,Married,18595,No,3,3.0,15.0
30,No,Research & Development,2,Medical,2,Female,2,1,Healthcare Representative,2,Divorced,1224,No,10,3.0,12.0
43,No,Research & Development,12,Medical,3,Male,3,2,Research Director,2,Divorced,1009,Yes,8,1.0,5.0
29,No,Research & Development,12,Medical,4,Female,2,1,Research Director,2,Divorced,1009,No,6,3.0,12.0
37,No,Research & Development,20,Medical,3,Male,2,3,Healthcare Representative,2,Married,12241,No,9,3.0,4.0
36,No,Human Resources,11,Life Sciences,3,Female,2,2,Human Resources,1,Married,8542,No,7,3.0,0.0
36,No,Research & Development,8,Other,3,Male,2,1,Sales Executive,1,Divorced,10444,Yes,9,2.0,5.0
42,No,Sales,1,Technical Degree,1,Male,1,1,Research Scientist,2,Divorced,11489,Yes,6,3.0,1.0
39,No,Research & Development,9,Life Sciences,2,Female,3,1,Sales Executive,2,Single,4665,Yes,17,2.0,6.0
38,No,Research & Development,5,Medical,2,Male,3,2,Research Scientist,3,Single,6621,No,3,3.0,3.0
45,No,Research & Development,5,Technical Degree,3,Female,2,1,Sales Executive,1,Single,1459,No,10,2.0,0.0
38,No,Research & Development,9,Life Sciences,1,Male,3,2,Research Scientist,1,Single,14580,No,3,3.0,14.0
29,No,Research & Development,5,Technical Degree,2,Male,1,1,Research Scientist,2,Single,10235,No,23,2.0,0.0
25,No,Sales,1,Medical,1,Male,3,3,Sales Executive,1,Married,10536,No,18,3.0,1.0
37,Yes,Research & Development,16,Medical,3,Male,2,1,Laboratory Technician,2,Married,3892,Yes,22,3.0,13.0
41,No,Research & Development,1,Medical,3,Male,2,1,Laboratory Technician,3,Single,3316,Yes,12,2.0,14.0
38,No,Research & Development,20,Life Sciences,1,Female,2,2,Sales Executive,1,Divorced,1561,Yes,19,4.0,6.0
34,No,Research & Development,1,Life Sciences,3,Female,2,2,Research Director,2,Single,12039,No,11,2.0,10.0
45,No,Sales,2,Life Sciences,3,Male,2,2,Manager,1,Divorced,6205,No,8,2.0,18.0
36,No,Research & Development,11,Medical,3,Female,2,1,Manager,2,Single,8197,Yes,3,2.0,15.0
26,No,Research & Development,12,Marketing,1,Male,1,3,Laboratory Technician,4,Married,11823,Yes,16,1.0,0.0
18,No,Research & Development,8,Medical,1,Male,2,2,Research Scientist,1,Divorced,7239,No,19,2.0,14.0
43,No,Research & Development,20,Life Sciences,1,Female,3,3,Research Scientist,3,Single,1009,Yes,21,3.0,2.0
33,No,Sales,12,Medical,4,Male,1,2,Human Resources,3,Married,13093,No,0,1.0,8.0
34,No,Sales,6,Medical,2,Male,2,2,Research Scientist,1,Married,5263,No,12,2.0,0.0
43,No,Research & Development,3,Marketing,3,Male,2,1,Manager,3,Married,8132,No,19,2.0,13.0
37,No,Research & Development,13,Life Sciences,3,Male,2,2,Sales Executive,2,Married,3513,No,15,4.0,6.0
47,Yes,Research & Development,12,Medical,2,Female,3,1,Manager,1,Married,12474,Yes,14,2.0,5.0
40,No,Research & Development,16,Medical,3,Male,3,1,Laboratory Technician,3,Married,1048,No,17,1.0,3.0
30,Yes,Research & Development,25,Medical,2,Male,3,2,Human Resources,2,Married,6473,No,12,2.0,1.0
27,Yes,Research & Development,4,Medical,3,Male,3,1,Research Scientist,1,Married,10522,No,8,1.0,1.0
51,No,Human Resources,5,Life Sciences,2,Female,1,1,Sales Executive,3,Single,11746,No,11,1.0,12.0
25,No,Research & Development,1,Technical Degree,3,Male,2,1,Laboratory Technician,2,Divorced,7324,No,0,2.0,8.0
37,Yes,Research & Development,5,Human Resources,2,Female,2,2,Research Scientist,2,Married,4135,No,7,3.0,14.0
44,No,Sales,9,Life Sciences,1,Male,1,1,Sales Executive,3,Single,7152,No,17,4.0,10.0
27,No,Research & Development,11,Life Sciences,1,Male,2,1,Laboratory Technician,2,Married,1009,No,25,3.0,10.0
35,No,Sales,1,Life Sciences,2,Male,2,1,Healthcare Representative,3,Single,6981,No,19,3.0,11.0
48,No,Research & Development,3,Medical,4,Male,1,2,Healthcare Representative,3,Single,5682,No,14,2.0,0.0
47,No,Research & Development,9,Medical,3,Female,3,2,Laboratory Technician,2,Married,1009,No,2,4.0,6.0
24,No,Research & Development,14,Medical,3,Female,2,3,Laboratory Technician,3,Married,11340,No,24,3.0,0.0
34,No,Research & Development,23,Life Sciences,3,Female,2,1,Research Scientist,2,Married,3682,No,5,1.0,2.0
59,No,Research & Development,10,Medical,3,Male,2,2,Healthcare Representative,3,Divorced,1009,No,24,3.0,0.0
29,No,Research & Development,3,Medical,3,Male,1,2,Sales Executive,1,Divorced,5262,Yes,16,2.0,7.0
37,No,Sales,19,Medical,3,Male,3,1,Sales Executive,4,Single,1215,No,23,2.0,12.0
41,Yes,Research & Development,15,Life Sciences,2,Female,2,1,Sales Executive,2,Single,4735,No,11,3.0,0.0
42,No,Research & Development,1,Technical Degree,2,Male,3,2,Sales Executive,1,Married,3569,No,14,2.0,17.0
38,Yes,Research & Development,9,Life Sciences,1,Male,1,1,Laboratory Technician,1,Single,8849,No,7,1.0,5.0
40,No,Human Resources,12,Other,3,Female,3,1,Manufacturing Director,3,Single,1009,No,2,2.0,0.0
45,No,Research & Development,2,Human Resources,2,Male,2,1,Healthcare Representative,2,Married,1677,Yes,13,3.0,3.0
25,No,Sales,14,Technical Degree,3,Female,2,3,Manufacturing Director,2,Single,10624,No,6,2.0,0.0
25,Yes,Sales,9,Life Sciences,1,Female,2,1,Sales Representative,1,Married,2924,Yes,10,1.0,15.0
53,No,Research & Development,12,Medical,3,Female,1,1,Laboratory Technician,1,Single,11292,No,17,3.0,0.0
35,No,Research & Development,6,Life Sciences,1,Male,1,2,Research Scientist,2,Divorced,8926,No,14,2.0,2.0
24,No,Research & Development,11,Medical,4,Female,1,2,Laboratory Technician,1,Single,4045,Yes,11,3.0,0.0
49,No,Human Resources,11,Medical,1,Male,2,3,Research Scientist,2,Single,4219,Yes,8,2.0,7.0
35,No,Research & Development,13,Life Sciences,3,Female,3,1,Research Scientist,3,Married,13660,No,10,2.0,13.0
40,No,Research & Development,16,Life Sciences,1,Male,2,2,Laboratory Technician,2,Divorced,2272,Yes,7,2.0,8.0
31,No,Research & Development,4,Life Sciences,1,Male,2,2,Laboratory Technician,2,Married,5207,No,7,3.0,0.0
38,Yes,Research & Development,8,Life Sciences,1,Male,2,2,Healthcare Representative,2,Married,2496,No,13,2.0,3.0
26,No,Research & Development,5,Life Sciences,3,Male,2,3,Laboratory Technician,1,Divorced,9997,Yes,4,2.0,9.0
23,No,Sales,6,Other,2,Female,4,2,Research Scientist,2,Married,14575,No,17,4.0,16.0
33,No,Sales,8,Medical,1,Male,3,1,Human Resources,1,Divorced,7837,No,10,2.0,11.0
34,No,Research & Development,2,Life Sciences,3,Female,3,2,Research Director,4,Single,1079,Yes,0,1.0,10.0
26,No,Sales,7,Life Sciences,3,Male,1,1,Sales Executive,3,Single,13298,No,24,2.0,0.0
45,No,Sales,1,Other,3,Female,2,3,Sales Executive,3,Single,10096,No,19,2.0,0.0
28,No,Research & Development,12,Life Sciences,2,Female,1,3,Research Scientist,4,Single,12711,No,20,1.0,0.0
